State,Crop,Season,District ,Area ,Production,Yield,Profit,Rainfall,Year
Uttar Pradesh,Onion,Summer     ,MAINPURI,473.2142857142857,7030.928571428572,14.273571428571428,5.308650473536588,28.957049320209816,2020
Uttar Pradesh,Onion,Summer     ,MATHURA,35.25,369.0,13.050833333333335,41.05565914877761,61.72866318255247,2012
Uttar Pradesh,Onion,Summer     ,MAU,128.14285714285714,1513.2857142857142,11.497857142857143,14.23403071654512,48.923961339785926,2011
Uttar Pradesh,Onion,Summer     ,MEERUT,92.0,1165.3076923076924,12.631538461538462,-82.46089376114071,86.34212485370809,2005
Uttar Pradesh,Onion,Summer     ,MIRZAPUR,71.07692307692308,894.2307692307693,12.588461538461539,43.868646531382694,5.001954352924976,2020
Uttar Pradesh,Onion,Summer     ,MORADABAD,113.85714285714286,1376.9285714285713,12.858571428571429,-9.786941956373482,6.324576714603514,2006
Uttar Pradesh,Onion,Summer     ,MUZAFFARNAGAR,45.07142857142857,564.2857142857143,12.858571428571427,-41.04773367123944,74.59557979644853,2004
Uttar Pradesh,Onion,Summer     ,PILIBHIT,17.5,219.07142857142858,12.862142857142857,-52.61881110625561,34.74430309104895,2003
Uttar Pradesh,Onion,Summer     ,PRATAPGARH,423.2142857142857,5502.642857142857,12.859285714285715,98.4273489095873,35.723933942115785,2000
Uttar Pradesh,Onion,Summer     ,RAE BARELI,114.71428571428571,1249.357142857143,11.212142857142856,-96.13827720993984,25.918607794459337,2007
Uttar Pradesh,Onion,Summer     ,RAMPUR,51.142857142857146,603.2857142857143,12.858571428571429,15.744344448518206,76.84179623048114,2001
Uttar Pradesh,Onion,Summer     ,SAHARANPUR,68.0,937.5,12.854285714285714,88.07989011313967,63.463159697333836,2020
Uttar Pradesh,Onion,Summer     ,SAMBHAL,118.0,1602.25,13.64,-18.037495901030937,54.700049459611876,2014
Uttar Pradesh,Onion,Summer     ,SANT KABEER NAGAR,123.64285714285714,1619.7857142857142,12.859285714285715,-42.691470113645714,65.70886219261389,2021
Uttar Pradesh,Onion,Summer     ,SANT RAVIDAS NAGAR,54.53846153846154,711.5384615384615,12.589230769230769,-34.653131309385145,52.41942743423148,2010
Uttar Pradesh,Onion,Summer     ,SHAHJAHANPUR,137.35714285714286,1817.642857142857,12.879999999999999,5.315234045176666,20.862287158656056,2018
Uttar Pradesh,Onion,Summer     ,SHAMLI,373.125,6082.875,13.61375,-42.94275892133026,53.13080346787423,2012
Uttar Pradesh,Onion,Summer     ,SHRAVASTI,82.64285714285714,1213.0,14.441428571428572,39.71965525441621,29.27879683564072,2014
Uttar Pradesh,Onion,Summer     ,SIDDHARTH NAGAR,174.0,2294.6428571428573,12.86,42.5586910563722,41.14999250654117,2003
Uttar Pradesh,Onion,Summer     ,SITAPUR,146.5,1608.142857142857,11.215,17.774701637824492,94.93988727460811,2006
Uttar Pradesh,Onion,Summer     ,SONBHADRA,44.30769230769231,604.3846153846154,12.940769230769233,13.403789923168958,94.24665660006269,2015
Uttar Pradesh,Onion,Summer     ,SULTANPUR,549.3571428571429,6561.285714285715,11.438571428571427,11.970736732916691,64.47226823904961,2008
Uttar Pradesh,Onion,Summer     ,UNNAO,268.0,3027.714285714286,11.215,-44.082431985752656,37.80717141520489,2002
Uttar Pradesh,Onion,Summer     ,VARANASI,128.5,1840.857142857143,14.046428571428573,-30.658216202560126,64.73166399874445,2000
Uttar Pradesh,Onion,Whole Year ,AGRA,119.75,1525.75,12.685,61.519360893052465,27.8708560321858,2007
Uttar Pradesh,Onion,Whole Year ,ALIGARH,149.5,1917.25,12.675,91.58371571393832,38.79570087314504,2003
Uttar Pradesh,Onion,Whole Year ,ALLAHABAD,321.75,4060.25,12.4875,98.86293636693509,6.813625680845236,2021
Uttar Pradesh,Onion,Whole Year ,ALMORA,303.5,3991.5,13.125,60.68751628817179,84.79556951653886,2010
Uttar Pradesh,Onion,Whole Year ,AMBEDKAR NAGAR,140.5,1798.5,12.7925,-47.69126653896727,24.615470609930146,2021
Uttar Pradesh,Onion,Whole Year ,AMROHA,69.0,896.5,12.682500000000001,66.06729018991246,19.039502612378133,2021
Uttar Pradesh,Onion,Whole Year ,AURAIYA,136.5,1743.75,12.4975,52.88961760737482,50.97112790525398,2002
Uttar Pradesh,Onion,Whole Year ,AZAMGARH,677.75,8766.5,12.8525,-21.014710506044537,45.37068503847461,2021
Uttar Pradesh,Onion,Whole Year ,BAGESHWAR,84.0,1184.0,14.1,-5.93490548525584,54.655315686604624,2019
Uttar Pradesh,Onion,Whole Year ,BAGHPAT,107.0,1362.75,12.6275,-4.023942634173565,34.83898047347096,2008
Uttar Pradesh,Onion,Whole Year ,BAHRAICH,497.0,6411.25,12.8475,58.159928232535435,83.79865613820186,2011
Uttar Pradesh,Onion,Whole Year ,BALLIA,665.75,8385.25,12.5775,-64.27916851314427,72.07746725216252,2007
Uttar Pradesh,Onion,Whole Year ,BALRAMPUR,288.25,3715.75,12.765,-38.74930703032962,97.40909105120569,2004
Uttar Pradesh,Onion,Whole Year ,BANDA,248.5,3151.0,12.35,-0.6537956214905449,56.33181157589823,2010
Uttar Pradesh,Onion,Whole Year ,BARABANKI,724.75,9345.25,12.785,56.229239103192384,27.023781097019008,2011
Uttar Pradesh,Onion,Whole Year ,BAREILLY,388.25,5461.5,13.7425,-29.193411279002774,41.319196967336666,2021
Uttar Pradesh,Onion,Whole Year ,BASTI,197.5,2536.25,12.785,8.37460094460225,56.272078049573224,2005
Uttar Pradesh,Onion,Whole Year ,BIJNOR,257.75,3293.25,12.5975,-13.92240315969056,98.68290393758478,2001
Uttar Pradesh,Onion,Whole Year ,BUDAUN,1324.0,17439.75,12.975,54.4881916664649,70.5725360706057,2018
Uttar Pradesh,Onion,Whole Year ,BULANDSHAHR,854.25,11404.0,12.64,48.43189221928455,12.478468303096758,2018
Uttar Pradesh,Onion,Whole Year ,CHAMOLI,37.5,490.0,13.105,97.65219425287646,63.700287465545614,2021
Uttar Pradesh,Onion,Whole Year ,CHAMPAWAT,154.0,2171.0,14.1,66.35863402435612,90.25118948023633,2004
Uttar Pradesh,Onion,Whole Year ,CHANDAULI,151.75,1823.5,11.93,-59.72336684647872,34.32234226190446,2021
Uttar Pradesh,Onion,Whole Year ,CHITRAKOOT,117.75,1473.5,12.31,63.870508686749986,48.73559499346724,2014
Uttar Pradesh,Onion,Whole Year ,DEHRADUN,68.0,890.5,13.125,-34.951767438100134,11.820674782297058,2016
Uttar Pradesh,Onion,Whole Year ,DEORIA,218.75,2842.0,12.83,44.61206779015984,69.21215988430556,2006
Uttar Pradesh,Onion,Whole Year ,ETAH,542.75,6916.5,12.705,-63.640414090384986,41.3226477795218,2003
Uttar Pradesh,Onion,Whole Year ,ETAWAH,155.5,1948.75,12.4825,-5.337501466474606,90.29586334044154,2004
Uttar Pradesh,Onion,Whole Year ,FAIZABAD,209.75,2686.5,12.719999999999999,-34.71697949033377,67.81041623288712,2011
Uttar Pradesh,Onion,Whole Year ,FARRUKHABAD,581.25,7292.5,12.41,-26.066112146429575,65.78847428971936,2007
Uttar Pradesh,Onion,Whole Year ,FATEHPUR,978.25,12151.75,12.39,66.11175080208153,80.04759804546879,2002
Uttar Pradesh,Onion,Whole Year ,FIROZABAD,355.0,4552.75,12.6725,-53.695977638399754,81.14009547493741,2015
Uttar Pradesh,Onion,Whole Year ,GAUTAM BUDDHA NAGAR,59.0,778.0,12.256666666666666,89.79714893171376,45.06105945926823,2001
Uttar Pradesh,Onion,Whole Year ,GHAZIABAD,45.25,580.0,12.682500000000001,92.70455191834662,50.199960899852606,2017
Uttar Pradesh,Onion,Whole Year ,GHAZIPUR,903.0,10981.25,12.129999999999999,69.8276044972259,1.6728970149924915,2002
Uttar Pradesh,Onion,Whole Year ,GONDA,404.75,5143.0,12.692499999999999,74.79269878638314,63.76046438401701,2002
Uttar Pradesh,Onion,Whole Year ,GORAKHPUR,246.5,3187.0,12.7325,68.42601752373608,57.01054113626854,2008
Uttar Pradesh,Onion,Whole Year ,HAMIRPUR,92.0,1145.0,12.4675,23.385730671768542,61.58011282587953,2021
Uttar Pradesh,Onion,Whole Year ,HARDOI,791.25,10136.0,12.6675,75.15530834139452,93.39651236376837,2021
Uttar Pradesh,Onion,Whole Year ,HARIDWAR,21.0,277.0,13.190000000000001,-89.56611307915831,52.339989225266194,2018
Uttar Pradesh,Onion,Whole Year ,HATHRAS,62.0,802.5,12.6675,28.610831560280644,18.077902930028642,2018
Uttar Pradesh,Onion,Whole Year ,JALAUN,134.5,1699.5,12.46,90.288079753354,90.4612173599232,2020
Uttar Pradesh,Onion,Whole Year ,JAUNPUR,1144.5,14093.5,12.32,-79.07920406591961,31.602836842385795,2020
Uttar Pradesh,Onion,Whole Year ,JHANSI,139.0,1780.5,12.6,10.552413561643334,40.19290882178045,2013
Uttar Pradesh,Onion,Whole Year ,KANNAUJ,1023.5,12771.5,12.4225,59.80078959281704,78.64486664706877,2013
Uttar Pradesh,Onion,Whole Year ,KANPUR DEHAT,325.6666666666667,3870.0,11.656666666666666,-40.09766829462402,20.780790069596875,2015
Uttar Pradesh,Onion,Whole Year ,KANPUR NAGAR,331.75,4203.5,12.355,-6.858340480246611,16.141939604144085,2007
Uttar Pradesh,Onion,Whole Year ,KAUSHAMBI,273.75,3450.0,12.5475,47.95265056873083,56.58918894658963,2016
Uttar Pradesh,Onion,Whole Year ,KHERI,124.0,1592.25,12.65,33.38919851508595,46.628129965128615,2000
Uttar Pradesh,Onion,Whole Year ,KUSHI NAGAR,106.25,1377.0,12.7175,-84.59485301373243,61.44959999415115,2004
Uttar Pradesh,Onion,Whole Year ,LALITPUR,96.75,1185.5,12.3525,-24.669507583612017,69.30749176170531,2016
Uttar Pradesh,Onion,Whole Year ,LUCKNOW,207.0,2667.5,12.745000000000001,-53.686302045678744,17.198843558989207,2006
Uttar Pradesh,Onion,Whole Year ,MAHARAJGANJ,341.5,4408.25,12.875,-0.9957184251684055,81.06147653948085,2016
Uttar Pradesh,Onion,Whole Year ,MAHOBA,111.5,1405.0,12.495000000000001,16.260623995263913,44.02954551743248,2014
Uttar Pradesh,Onion,Whole Year ,MAINPURI,468.75,5864.25,12.7175,50.743833174561814,52.73398484764561,2014
Uttar Pradesh,Onion,Whole Year ,MATHURA,26.0,330.25,12.6475,43.759091468138394,0.5969419607740556,2020
Uttar Pradesh,Onion,Whole Year ,MAU,149.75,1892.0,12.6725,-50.85927280390445,30.945547174493203,2012
Uttar Pradesh,Onion,Whole Year ,MEERUT,115.75,1487.25,12.807500000000001,-88.65944050703868,5.896549835935616,2021
Uttar Pradesh,Onion,Whole Year ,MIRZAPUR,262.75,3253.5,12.425,-10.00070370301205,15.10754377774407,2013
Uttar Pradesh,Onion,Whole Year ,MORADABAD,334.0,4335.0,12.725,21.630085906656674,27.23636414790218,2006
Uttar Pradesh,Onion,Whole Year ,MUZAFFARNAGAR,203.8,2630.4,12.206,4.364152043195773,90.51457525147433,2013
Uttar Pradesh,Onion,Whole Year ,NAINITAL,133.5,1772.0,13.125,-24.511210258459542,44.81947401843248,2010
Uttar Pradesh,Onion,Whole Year ,PAURI GARHWAL,380.0,5015.0,13.125,98.878811866174,99.87368769253099,2005
Uttar Pradesh,Onion,Whole Year ,PILIBHIT,31.75,438.75,14.04,-4.696175259059103,63.715383896623,2008
Uttar Pradesh,Onion,Whole Year ,PITHORAGARH,291.0,3782.5,13.115,42.37224492251613,56.89779720243755,2009
Uttar Pradesh,Onion,Whole Year ,PRATAPGARH,410.0,5189.5,12.74,-75.13539314820996,59.099185539961695,2008
Uttar Pradesh,Onion,Whole Year ,RAE BARELI,403.5,5100.5,12.695,54.90733467504478,78.61175019109312,2008
Uttar Pradesh,Onion,Whole Year ,RAMPUR,200.0,2612.0,12.7575,-15.837226574487957,8.120536325184368,2000
Uttar Pradesh,Onion,Whole Year ,RUDRA PRAYAG,5.0,71.0,14.2,82.267995475888,3.9118820928978115,2004
Uttar Pradesh,Onion,Whole Year ,SAHARANPUR,126.4,1613.2,12.193999999999999,-94.31953261697741,13.886589751346678,2016
Uttar Pradesh,Onion,Whole Year ,SANT KABEER NAGAR,120.5,1544.25,12.8125,75.68967083854582,15.742123006227803,2004
Uttar Pradesh,Onion,Whole Year ,SANT RAVIDAS NAGAR,32.25,423.0,12.675,48.5873757923396,69.83328838324813,2021
Uttar Pradesh,Onion,Whole Year ,SHAHJAHANPUR,333.75,4561.25,13.7525,-43.82613861711799,60.51218766362303,2010
Uttar Pradesh,Onion,Whole Year ,SHRAVASTI,442.0,5937.25,12.72,-68.9461232285357,26.001976220915356,2012
Uttar Pradesh,Onion,Whole Year ,SIDDHARTH NAGAR,245.75,3181.5,12.782499999999999,-12.554030533611524,71.47762226198346,2019
Uttar Pradesh,Onion,Whole Year ,SITAPUR,246.5,3157.0,12.7825,-49.503566010675605,6.0117946426547775,2019
Uttar Pradesh,Onion,Whole Year ,SONBHADRA,519.5,6395.5,12.3225,-18.36196961014305,16.09043096675009,2002
Uttar Pradesh,Onion,Whole Year ,SULTANPUR,842.5,10704.0,12.775,-59.524437737789015,65.83355947775793,2001
Uttar Pradesh,Onion,Whole Year ,TEHRI GARHWAL,120.0,1583.0,13.115,88.94905060589755,32.091899415051714,2002
Uttar Pradesh,Onion,Whole Year ,UDAM SINGH NAGAR,27.5,365.0,13.11,40.54485235919313,46.092816332501265,2010
Uttar Pradesh,Onion,Whole Year ,UNNAO,393.5,5003.5,12.675,79.30526280979285,50.34430173353803,2019
Uttar Pradesh,Onion,Whole Year ,UTTAR KASHI,26.0,346.0,13.120000000000001,12.022948662164382,12.27885204752923,2001
Uttar Pradesh,Onion,Whole Year ,VARANASI,308.5,3774.25,12.135,53.12269182065489,85.00420422979275,2001
Uttar Pradesh,Other  Rabi pulses,Rabi       ,AGRA,246.5,234.5,0.955,-10.519696841877519,6.352041153235444,2004
Uttar Pradesh,Other  Rabi pulses,Rabi       ,ALIGARH,550.5,522.5,0.955,-13.224872969723407,62.92942564230315,2006
Uttar Pradesh,Other  Rabi pulses,Rabi       ,ALLAHABAD,4528.5,4198.5,0.9299999999999999,-47.3899848446849,61.972160295751756,2011
Uttar Pradesh,Other  Rabi pulses,Rabi       ,AMBEDKAR NAGAR,4641.0,4419.5,0.955,-12.013561902361559,59.63583408455159,2006
Uttar Pradesh,Other  Rabi pulses,Rabi       ,AMROHA,106.0,101.5,0.95,54.20237329349922,95.06071471197654,2002
Uttar Pradesh,Other  Rabi pulses,Rabi       ,AURAIYA,810.5,1446.0,1.7850000000000001,-57.6540264006441,98.10866612812396,2013
Uttar Pradesh,Other  Rabi pulses,Rabi       ,AZAMGARH,7092.0,8576.0,1.19,12.124892640029941,31.35294303111905,2000
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BAGHPAT,50.0,47.5,0.95,-61.874312856011485,30.469250897910317,2017
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BAHRAICH,1368.0,1300.5,0.955,96.30448163149475,0.6226347773182206,2019
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BALLIA,3089.0,3712.0,1.19,-10.09457165865777,3.8216738418976326,2001
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BALRAMPUR,1671.5,1591.0,0.955,-41.155481093726976,86.59407732525835,2006
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BANDA,1626.0,843.5,0.52,74.38704040406037,66.94905259422808,2007
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BARABANKI,3265.0,3110.5,0.955,98.57874737728591,31.570558302670715,2016
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BAREILLY,907.5,866.5,0.955,3.091315089551742,48.31723204604592,2010
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BASTI,5637.0,5378.0,0.955,-47.45072945816264,91.77101756866679,2003
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BIJNOR,135.5,129.0,0.95,32.07982290514798,25.349922500777378,2011
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BUDAUN,831.0,789.5,0.955,-49.961153566729365,5.828829636330002,2005
Uttar Pradesh,Other  Rabi pulses,Rabi       ,BULANDSHAHR,537.0,516.0,0.955,-63.96407815078702,86.58619824040755,2018
Uttar Pradesh,Other  Rabi pulses,Rabi       ,CHANDAULI,2564.0,3330.5,1.365,67.52885165158392,31.979810021994993,2017
Uttar Pradesh,Other  Rabi pulses,Rabi       ,CHITRAKOOT,457.0,253.0,0.5449999999999999,0.3573262663094283,80.06202705764326,2014
Uttar Pradesh,Other  Rabi pulses,Rabi       ,DEORIA,1816.0,1727.0,0.955,35.633292105956656,46.985663823508226,2020
Uttar Pradesh,Other  Rabi pulses,Rabi       ,ETAH,284.0,270.5,0.955,50.87544354055723,54.9640145013983,2013
Uttar Pradesh,Other  Rabi pulses,Rabi       ,ETAWAH,1493.0,2667.5,1.7850000000000001,-50.351055531288225,44.71542162633081,2003
Uttar Pradesh,Other  Rabi pulses,Rabi       ,FAIZABAD,2403.5,2289.0,0.955,0.0132775610121314,82.8289566374219,2018
Uttar Pradesh,Other  Rabi pulses,Rabi       ,FARRUKHABAD,622.0,1109.0,1.7850000000000001,19.466149546907815,59.03609686818265,2001
Uttar Pradesh,Other  Rabi pulses,Rabi       ,FATEHPUR,1543.5,1446.0,0.9299999999999999,-25.694819010652736,84.66751581356651,2006
Uttar Pradesh,Other  Rabi pulses,Rabi       ,FIROZABAD,805.5,761.5,0.955,99.03117203064627,24.133946766920033,2008
Uttar Pradesh,Other  Rabi pulses,Rabi       ,GAUTAM BUDDHA NAGAR,109.5,104.0,0.955,52.216683268941836,11.571318428796761,2005
Uttar Pradesh,Other  Rabi pulses,Rabi       ,GHAZIABAD,525.0,501.5,0.955,91.54076506986942,95.72775984560785,2004
Uttar Pradesh,Other  Rabi pulses,Rabi       ,GHAZIPUR,5031.5,6032.0,1.365,45.59001633955879,59.75585501859839,2019
Uttar Pradesh,Other  Rabi pulses,Rabi       ,GONDA,3484.0,3318.0,0.955,-52.14290562766972,13.796390816690462,2010
Uttar Pradesh,Other  Rabi pulses,Rabi       ,GORAKHPUR,2321.0,2207.0,0.955,96.18831776108695,82.82566032063771,2019
Uttar Pradesh,Other  Rabi pulses,Rabi       ,HAMIRPUR,23000.5,14977.0,0.64,-14.648473059765905,5.9521104242761025,2020
Uttar Pradesh,Other  Rabi pulses,Rabi       ,HARDOI,884.0,836.0,0.955,45.05406355666014,83.9062089835865,2019
Uttar Pradesh,Other  Rabi pulses,Rabi       ,HATHRAS,105.5,99.5,0.95,-4.7850246939028125,66.24230291599594,2007
Uttar Pradesh,Other  Rabi pulses,Rabi       ,JALAUN,53577.5,53442.0,0.995,-72.7640685477605,72.95147717936553,2000
Uttar Pradesh,Other  Rabi pulses,Rabi       ,JAUNPUR,5459.0,7607.0,1.365,-39.62143385808543,37.756427060192145,2010
Uttar Pradesh,Other  Rabi pulses,Rabi       ,JHANSI,68246.5,67672.0,1.0,60.253530354874414,58.199711324195015,2008
Uttar Pradesh,Other  Rabi pulses,Rabi       ,KANNAUJ,4087.5,7414.5,1.7850000000000001,-34.20587174830645,33.7694459205645,2012
Uttar Pradesh,Other  Rabi pulses,Rabi       ,KANPUR DEHAT,2351.5,4490.0,1.9,88.07849667887203,92.24071756240355,2014
Uttar Pradesh,Other  Rabi pulses,Rabi       ,KANPUR NAGAR,2204.0,3626.0,1.645,52.457930654212646,50.30770698382799,2014
Uttar Pradesh,Other  Rabi pulses,Rabi       ,KAUSHAMBI,1190.0,1059.0,0.9299999999999999,-44.45544580402725,33.082296152842495,2014
Uttar Pradesh,Other  Rabi pulses,Rabi       ,KHERI,611.0,582.5,0.955,-68.89810347982903,16.196103483384128,2002
Uttar Pradesh,Other  Rabi pulses,Rabi       ,KUSHI NAGAR,495.5,472.0,0.955,-23.091519980072576,2.383891046570874,2002
Uttar Pradesh,Other  Rabi pulses,Rabi       ,LALITPUR,53684.5,57087.5,1.06,20.825540685834127,73.07343167469689,2002
Uttar Pradesh,Other  Rabi pulses,Rabi       ,LUCKNOW,1223.0,1175.5,0.955,36.67923471263393,93.99159360383183,2021
Uttar Pradesh,Other  Rabi pulses,Rabi       ,MAHARAJGANJ,1255.5,1198.0,0.955,-2.104183051887219,24.679465569545712,2009
Uttar Pradesh,Other  Rabi pulses,Rabi       ,MAHOBA,45194.0,20828.0,0.485,3.457115382400943,85.33158381709526,2000
Uttar Pradesh,Other  Rabi pulses,Rabi       ,MAINPURI,1646.5,1568.5,0.955,-75.97003836732907,24.19131830666249,2008
Uttar Pradesh,Other  Rabi pulses,Rabi       ,MATHURA,15.0,14.0,0.9299999999999999,-31.05615960731633,35.61534269320155,2016
Uttar Pradesh,Other  Rabi pulses,Rabi       ,MAU,1900.5,2255.0,1.19,-69.80581164016056,68.45625578483282,2009
Uttar Pradesh,Other  Rabi pulses,Rabi       ,MEERUT,270.0,258.5,0.955,43.277104455179,97.19787437852354,2005
Uttar Pradesh,Other  Rabi pulses,Rabi       ,MIRZAPUR,4770.5,6981.0,1.4649999999999999,71.96506607816227,38.19911435943715,2014
Uttar Pradesh,Other  Rabi pulses,Rabi       ,MORADABAD,258.5,247.0,0.955,24.998233613050914,90.56536641808933,2020
Uttar Pradesh,Other  Rabi pulses,Rabi       ,MUZAFFARNAGAR,141.0,134.5,0.955,23.90606307348675,69.3086565450426,2006
Uttar Pradesh,Other  Rabi pulses,Rabi       ,PILIBHIT,303.5,290.0,0.955,-25.681669112481615,50.63282537730884,2017
Uttar Pradesh,Other  Rabi pulses,Rabi       ,PRATAPGARH,4247.0,3912.5,0.9299999999999999,36.240032006629434,32.965283515207354,2005
Uttar Pradesh,Other  Rabi pulses,Rabi       ,RAE BARELI,2428.0,2340.0,0.955,49.865757302944644,35.23065625813497,2012
Uttar Pradesh,Other  Rabi pulses,Rabi       ,RAMPUR,782.0,748.5,0.955,74.87635076660627,3.9324938633392037,2003
Uttar Pradesh,Other  Rabi pulses,Rabi       ,SAHARANPUR,182.0,173.0,0.955,95.75758962196394,3.195740252314272,2015
Uttar Pradesh,Other  Rabi pulses,Rabi       ,SANT KABEER NAGAR,3201.5,3046.0,0.955,-23.74001928229808,1.5981202382009507,2008
Uttar Pradesh,Other  Rabi pulses,Rabi       ,SANT RAVIDAS NAGAR,1864.5,2062.5,1.125,-35.33536485291002,95.90287716550775,2002
Uttar Pradesh,Other  Rabi pulses,Rabi       ,SHAHJAHANPUR,1040.0,987.5,0.955,-64.11932325976494,86.95560168774449,2011
Uttar Pradesh,Other  Rabi pulses,Rabi       ,SHRAVASTI,134.0,127.5,0.955,-95.31198803234311,47.17272641235311,2001
Uttar Pradesh,Other  Rabi pulses,Rabi       ,SIDDHARTH NAGAR,3610.0,3441.0,0.955,-41.47186484759131,67.06409595972688,2005
Uttar Pradesh,Other  Rabi pulses,Rabi       ,SITAPUR,1661.0,1583.0,0.955,11.695295305893438,85.65647899621474,2012
Uttar Pradesh,Other  Rabi pulses,Rabi       ,SONBHADRA,3182.5,1955.0,0.615,52.317592435813964,91.59570935927862,2005
Uttar Pradesh,Other  Rabi pulses,Rabi       ,SULTANPUR,10160.0,9673.5,0.955,71.56666847176422,57.3218826942949,2011
Uttar Pradesh,Other  Rabi pulses,Rabi       ,UNNAO,1307.5,1249.0,0.955,62.29250227046262,5.301508222318086,2003
Uttar Pradesh,Other  Rabi pulses,Rabi       ,VARANASI,2620.5,3569.5,1.365,84.83119719073656,40.33472202850113,2003
Uttar Pradesh,Other Kharif pulses,Kharif     ,AGRA,382.0,198.0,0.52,-30.28803159364108,99.09987487344966,2008
Uttar Pradesh,Other Kharif pulses,Kharif     ,ALIGARH,4318.0,1766.0,0.41,-85.86858606184447,60.701805331239434,2020
Uttar Pradesh,Other Kharif pulses,Kharif     ,ALLAHABAD,7639.0,5340.0,0.7,-27.48130188703759,90.58936842775765,2015
Uttar Pradesh,Other Kharif pulses,Kharif     ,AMBEDKAR NAGAR,3163.0,857.0,0.27,-48.72227404750669,33.34389127586409,2020
Uttar Pradesh,Other Kharif pulses,Kharif     ,AMROHA,2824.0,2306.0,0.82,78.18520136403922,80.20327753141778,2011
Uttar Pradesh,Other Kharif pulses,Kharif     ,AURAIYA,4083.0,3095.0,0.76,-91.95184002820298,55.76334311753619,2000
Uttar Pradesh,Other Kharif pulses,Kharif     ,AZAMGARH,520.0,281.0,0.54,-6.453274710271813,95.51379456147932,2014
Uttar Pradesh,Other Kharif pulses,Kharif     ,BAGHPAT,482.0,279.0,0.58,-80.93336113103142,17.669726688789833,2019
Uttar Pradesh,Other Kharif pulses,Kharif     ,BAHRAICH,1695.0,924.0,0.55,-50.941928333356245,99.77623787865942,2005
Uttar Pradesh,Other Kharif pulses,Kharif     ,BALLIA,316.0,166.0,0.53,1.7088953734271968,42.86573937346022,2011
Uttar Pradesh,Other Kharif pulses,Kharif     ,BALRAMPUR,1458.0,818.0,0.56,-70.4458929202965,81.06549835241066,2010
Uttar Pradesh,Other Kharif pulses,Kharif     ,BANDA,6817.0,1716.0,0.25,2.6062669765752844,70.23223596406129,2011
Uttar Pradesh,Other Kharif pulses,Kharif     ,BARABANKI,13567.0,7212.0,0.53,27.44447994640595,63.9868527708469,2003
Uttar Pradesh,Other Kharif pulses,Kharif     ,BAREILLY,7009.0,5319.0,0.76,-15.307962222312625,94.0280842481588,2009
Uttar Pradesh,Other Kharif pulses,Kharif     ,BASTI,584.0,310.0,0.53,-85.41253492600616,90.36266799146392,2004
Uttar Pradesh,Other Kharif pulses,Kharif     ,BIJNOR,4096.0,3355.0,0.82,-8.477760367401558,97.62013516751348,2004
Uttar Pradesh,Other Kharif pulses,Kharif     ,BUDAUN,24630.0,17776.0,0.72,7.397615648720674,40.124695540470576,2013
Uttar Pradesh,Other Kharif pulses,Kharif     ,BULANDSHAHR,3296.0,1913.0,0.58,62.26056246192721,96.12948813953757,2014
Uttar Pradesh,Other Kharif pulses,Kharif     ,CHANDAULI,190.0,137.0,0.72,-53.06208175036884,42.497457879236045,2005
Uttar Pradesh,Other Kharif pulses,Kharif     ,CHITRAKOOT,2084.0,633.0,0.3,-31.96485095014701,5.091553410355054,2015
Uttar Pradesh,Other Kharif pulses,Kharif     ,DEORIA,208.0,112.0,0.54,47.94510288886855,73.10948204801971,2006
Uttar Pradesh,Other Kharif pulses,Kharif     ,ETAH,7850.0,4047.0,0.52,11.63174363939126,24.41136255225871,2010
Uttar Pradesh,Other Kharif pulses,Kharif     ,ETAWAH,5945.0,4147.0,0.7,69.3599014124749,10.519918597635558,2007
Uttar Pradesh,Other Kharif pulses,Kharif     ,FAIZABAD,2454.0,988.0,0.4,-66.50933591668101,61.349384731075375,2020
Uttar Pradesh,Other Kharif pulses,Kharif     ,FARRUKHABAD,2939.0,1722.0,0.59,-19.438318482266908,20.80168780571048,2005
Uttar Pradesh,Other Kharif pulses,Kharif     ,FATEHPUR,12959.0,6364.0,0.49,-10.491992907185747,45.904454361862115,2002
Uttar Pradesh,Other Kharif pulses,Kharif     ,FIROZABAD,3250.0,1499.0,0.46,2.6990687163961127,34.148680053703295,2018
Uttar Pradesh,Other Kharif pulses,Kharif     ,GAUTAM BUDDHA NAGAR,210.0,125.0,0.6,-23.293563438196614,79.30172089075977,2009
Uttar Pradesh,Other Kharif pulses,Kharif     ,GHAZIABAD,593.0,337.0,0.57,71.65092150095276,94.05668549265962,2000
Uttar Pradesh,Other Kharif pulses,Kharif     ,GHAZIPUR,1942.0,1175.0,0.61,97.24549308672246,83.50094527534361,2012
Uttar Pradesh,Other Kharif pulses,Kharif     ,GONDA,418.0,229.0,0.55,71.77357431021915,78.16374458725896,2017
Uttar Pradesh,Other Kharif pulses,Kharif     ,GORAKHPUR,79.0,41.0,0.52,-70.63985433255525,24.032145109488678,2000
